	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Grin2c	1.44115321121438	-0.275383771826803	0.329740879462258	-0.835152051137546	0.403632102880156	0.777647378848342
Grin2d	4.8817828214821	0.57664864559453	0.425469098299834	1.35532438877184	0.175314227925478	0.543467178031479
Grin3a	39.6329386164053	0.340605841175536	0.347260281051643	0.980837313567926	0.32667297436291	0.716236889571565
Grin3b	16.1618007843785	0.254734196112384	0.382165510833854	0.666554644234051	0.505056648451616	0.839228234654034
Grina	2973.95371982716	-0.151929737779834	0.150817536897634	-1.00737447981898	0.313754850376759	0.704876464215404
Grip1	2.35379161354271	0.154393214299092	0.384014555155199	0.402050422897887	0.687646917928614	0.913652597803117
Grip2	14.2759885857449	0.0553200053072977	0.399873452097001	0.138343781056708	0.88996872586621	0.979990367840308
Gripap1	661.7661996788	0.0945238649124714	0.103031472374415	0.917427100031855	0.358918877324759	0.742177891804711
Grk1	1.53948873730957	-0.130373152512784	0.326767981951315	-0.398977744803065	0.689909602736518	0.914144025442074
Grk4	59.0140882795786	0.233042897303774	0.262251707525659	0.888622993163822	0.374205729535705	0.755338469913763
Grk5	127.794790631742	-0.545538450368755	0.189288802463561	-2.88204290622936	0.00395105928211492	0.0588147840380965
Grk6	3894.71396319065	0.113610688584427	0.133521736463349	0.850877854001042	0.394837208063128	0.770518443193128
Grn	1239.54368770206	-0.309130844515957	0.0939010177635067	-3.29209258726583	0.000994448668611225	0.0213636955455627
Grp	1.41984400602727	0.00082827114900957	0.0967848911746951	0.00855785586940998	0.993171902273105	0.998550981897434
Grpel1	1691.61751890922	-0.0638759183254078	0.088491571215736	-0.721830536488984	0.470398672658899	0.821821756357509
Grpel2	524.406491888849	0.11572128145593	0.100896524840725	1.14693029951832	0.251410428870831	0.641635390861026
Grsf1	1717.0557250462	-0.110538315074743	0.0897217652770627	-1.23201226294866	0.217944503330261	0.60519573467143
Grtp1	17.3417558885889	0.738336611296134	0.365167293410153	2.02191331102274	0.0431853083738505	0.267349408041799
Grwd1	693.586277888836	-0.118898854543374	0.199212463089719	-0.596844457918407	0.550611232615778	0.860706481318382
Gsap	431.521340963082	0.518221955933164	0.147551270610904	3.51214837925542	0.000444499757307858	0.0114720381049898
Gsdma	5.69658168914256	-0.952482343289034	0.420601626684221	-2.26457123049631	0.0235390040462388	0.187830887482836
Gsdmc4	5.1857429424212	0.379079408811096	0.413540916860474	0.916667234983653	0.359317040432259	0.742320496066192
Gsdmcl-ps	24.6640066222968	-0.192916446914434	0.360789526980134	-0.534706338427213	0.59285293783092	0.878123736234984
Gsdmd	1083.86732888553	-0.0966234792735211	0.145586273388554	-0.663685366927717	0.506891706901113	0.840503253499883
Gse1	430.611896797564	-0.0713163198986605	0.120132321904661	-0.59364806047167	0.552747529058824	0.861386257546178
Gsg2	434.871384721677	-0.191367669114508	0.172289969652083	-1.11073018064226	0.266684507231793	0.659014949583145
Gsk3a	858.510437109054	-0.0875499861967474	0.0958959557179744	-0.912968493209744	0.361259112332227	0.744174338425961
Gsk3b	1318.51749226171	-0.173021261662825	0.117640619942394	-1.47076121961572	0.141355703539677	0.493277263575005
Gskip	761.890417727553	0.110478313144725	0.12032521999232	0.918164231503392	0.358532891569447	0.742031424221206
Gsn	1878.85175347307	0.0745735850129225	0.132025230829816	0.5648434359418	0.572180259987305	0.868825511650027
Gspt1	3496.79027927354	-0.0275227797880049	0.0733091071794783	-0.375434660807183	0.707337231338256	0.919429613320707
Gspt2	99.5099431797472	0.0778504444370833	0.169272457548721	0.459912058727428	0.645579344315193	0.896055285993093
Gsr	1772.71906727363	-0.318414400864458	0.0836063699649518	-3.80849450822873	0.000139815451019619	0.00454745995961445
Gss	633.030513926769	-0.0310036075171942	0.107366641700506	-0.288763875130576	0.772762078429409	0.940324360700554
Gsta3	2.58853783840594	0.825958600417246	0.388410452510455	2.12650971434661	0.0334608412592913	0.23203198679758
Gsta4	4.81544747590371	0.455576257572299	0.422471429962978	1.07835992036721	0.280873165988266	0.674718537149344
Gstcd	603.437401396197	-0.184715945715023	0.122780313291164	-1.50444269739712	0.132467417372577	0.479282911679959
Gstk1	140.232956578724	0.339147658854212	0.189693946386372	1.78786759047877	0.0737973728385353	0.358904201928901
Gstm1	44.8417762192957	0.0546499242419472	0.343260951841822	0.15920810085946	0.873504921707066	0.973392899786153
Gstm4	276.518817348198	-0.188591542219058	0.163519407805515	-1.15332818746116	0.248775704729014	0.638250001411638
Gstm5	46.8516799355375	-0.000693725811575189	0.253159075746741	-0.00274027628489681	0.997813578596295	1
Gstm7	3.28536486002975	0.0196601396379404	0.402160494343133	0.0488863026440531	0.961009904717418	0.993045467742663
Gsto1	1072.40151736557	0.183675468720997	0.0929012769392112	1.97710381140598	0.0480298970546851	0.284476179783422
Gsto2	9.76549178567644	-0.0450865702405437	0.405525134309269	-0.111180704785018	0.911473052112799	0.985343488311488
Gstp1	892.507326290474	-0.0685017489515145	0.102723446488562	-0.666856022584308	0.504864103989812	0.839228234654034
Gstp2	1.91769788764555	0.257113627039672	0.377049434298832	0.68190959500524	0.495296117872611	0.835933067426144
Gstt1	463.492198103511	-0.129069355904733	0.219559525279812	-0.587855870704055	0.556629038903544	0.863342999115701
Gstt2	2756.32855923844	-0.19464349302498	0.114535474503012	-1.69941665557829	0.089240705945005	0.39626436779573
Gstt3	1201.33435009481	-0.0471652157603166	0.152079819407314	-0.310134611838236	0.756458592554971	0.935872956579349
Gstt4	15.8024094546479	0.509355198605299	0.348946750314105	1.4596932000278	0.144374411598516	0.49886191478546
Gstz1	243.559989899245	-0.150527577791115	0.151205267418178	-0.995518081885413	0.319484354402174	0.709661128545206
Gt(ROSA)26Sor	194.299717362719	0.156975949316103	0.240688277456481	0.652196072758408	0.514274693114264	0.842956585921196
Gtdc1	196.146634968266	-0.362008182359608	0.164567045214443	-2.19976108757306	0.0278238501244503	0.207192471335395
Gtf2a1	929.92325314295	0.115413103149188	0.118451984392661	0.974345037281945	0.329885249729733	0.718695551269444
Gtf2a2	1101.41449736068	-0.0279419575354573	0.0807865719808615	-0.345873786327718	0.729437569676064	0.928583459648792
Gtf2b	1481.67661356958	-0.0606332117408074	0.0901527558408616	-0.672560823851438	0.501226732286529	0.838595290751049
Gtf2e1	869.811217978902	0.227608344992589	0.110574781734275	2.05841098144386	0.0395506984766184	0.255668119890698
Gtf2e2	1609.26577421026	0.0788067084035157	0.105904763743952	0.744128079016803	0.456798993512489	0.813178558799254
Gtf2f1	2790.05502309018	-0.0358232673844054	0.0649700019423574	-0.5513816578948	0.581372071687173	0.873352967408737
Gtf2f2	1217.91115217372	-0.061644715926383	0.118194485157988	-0.521553233587709	0.601981432049641	0.881782566677367
Gtf2h1	2426.24694953809	0.0401894500064807	0.110543904066367	0.36356097919567	0.716185869588143	0.922701685974195
Gtf2h2	698.893860317107	0.131994743162005	0.0973824075988662	1.3554269853926	0.175281556788815	0.543467178031479
Gtf2h3	992.162450490585	0.119207365959421	0.0819106278117257	1.45533454136652	0.145576668521194	0.500878916859888
Gtf2h4	604.316036361694	-0.0202526495435126	0.109246653364406	-0.185384622043819	0.852927369196765	0.965616702727141
Gtf2h5	1210.07203861448	0.0746652285238089	0.137601561263864	0.542619050525386	0.587392119593393	0.875145532860271
Gtf2i	2465.8674757113	-0.161569734109176	0.0852460685740824	-1.89533355393117	0.0580482255375173	0.315572021218336
Gtf2ird1	415.90951280521	-0.0391744849442077	0.140266767287697	-0.27928557634652	0.780025674484971	0.941283675170406
Gtf2ird2	253.72180044362	-0.111566275533691	0.128902167432843	-0.865511245897525	0.386758246160049	0.764295876207806
Gtf3a	445.918365393095	-0.0492682397443182	0.116013285768587	-0.424677565314322	0.671071740484846	0.90772232706544
Gtf3c1	3972.96054868351	0.104880230224695	0.0987745256034825	1.06181456791524	0.288319874996096	0.680630543054257
Gtf3c2	1743.27618691649	-0.10903198805917	0.124564151040826	-0.875307920843413	0.381406385467122	0.760090553664887
Gtf3c3	1046.93883793638	0.28104741177137	0.0870913118120131	3.22704304165279	0.00125076644058238	0.0255284637616302
Gtf3c4	1019.29669219842	0.075756292495872	0.109048902478449	0.694700182891279	0.487243213410038	0.830283522626607
Gtf3c5	565.928386798647	-0.284029399893456	0.148095107223129	-1.91788510248026	0.0551255816264334	0.307092321640455
Gtf3c6	338.70795419043	-0.0216498501246042	0.123473671732011	-0.175339809863218	0.860812632524167	0.969103041111768
Gtl3	654.775259740382	-0.121158824425898	0.0992946378526877	-1.2201950381817	0.222390947386071	0.609804612943008
Gtpbp1	1990.2879341793	-0.0548774284536737	0.072639705694204	-0.755474267540326	0.44996446645266	0.809103271007476
Gtpbp10	277.107323665054	0.0716609570835656	0.131165875150464	0.546338420731469	0.58483333072166	0.873831808246764
Gtpbp2	2721.95654892303	-0.164559325053852	0.115464535649657	-1.42519366771767	0.154101226278306	0.514260138180295
Gtpbp3	498.463641654967	0.0244138623285971	0.10407765154898	0.234573532023901	0.814539754779742	0.950327798448571
Gtpbp4	3364.24345453558	0.0553299295228817	0.0887951501515815	0.623118823814458	0.533206440666127	0.851638520741143
Gtpbp6	197.650611718601	-0.204850952243165	0.152314960400071	-1.34491682041674	0.178652097679729	0.547402813104793
Gtpbp8	248.623906582933	-0.098976754736777	0.161298794473231	-0.613623648335468	0.539464052772647	0.854202588867258
Gtse1	2282.52262737909	-0.0472898838267695	0.118353316989904	-0.399565344085825	0.689476686190164	0.914064288388853
Gtsf1	3.19715874557573	0.355795749378073	0.407526230089679	0.873062205835875	0.382629172607804	0.760176096647169
Guca1a	74.6481105087455	-0.439271933699168	0.288758105319932	-1.52124538015123	0.128198271294578	0.473014246595006
Guca1b	9.09768846508419	-0.0433837864324976	0.402600445262345	-0.107758913193023	0.914186935564216	0.985786973362627
Guca2a	3.30715797651043	-0.292980046369491	0.402838796649299	-0.727288555140213	0.467049207665775	0.81954351925785
Gucd1	913.630580647972	0.242654897495805	0.117499506706285	2.06515673382674	0.0389081727980119	0.253422569077145
Gucy1a3	197.695161344686	0.879871576243474	0.196402664297805	4.47993706902736	7.46650499046097e-06	0.000384093270325618
Gucy1b3	91.7238716107484	0.971598797979445	0.238998749026348	4.06528821568154	4.79731403096504e-05	0.00183218629808877
Gucy2c	4.88781000618847	0.0274154258623217	0.423247951774072	0.0647739126613799	0.948354012499276	0.993045467742663
Gucy2e	4.91631765036983	0.411752943290117	0.417806686154781	0.985510660634997	0.324373297533267	0.714925932948577
Guf1	748.478891931515	0.13011800988164	0.0960771333130934	1.35430778786473	0.17563820257291	0.543554773012624
Guk1	899.483013036955	-0.166027779292629	0.106009549812854	-1.56615870537823	0.117311467447844	0.453184836189322
Gusb	1472.70240583223	-0.18247088785338	0.13709256316457	-1.33100500597058	0.183187363765561	0.554213603488122
Gxylt1	400.549762844436	-0.0196203970038582	0.165481371565545	-0.118565593324725	0.905619525567496	0.983732077196935
Gyg	1364.13645193119	-0.0710030607957246	0.1200063919887	-0.591660657562393	0.554077846593521	0.862044461430112
Gyk	392.985259420943	-0.0211177941707395	0.135133173539055	-0.156273945306525	0.875817092633176	0.974444702920616
Gyltl1b	8.14858179832638	0.237637379663368	0.423840980680128	0.560675797045478	0.575018569472927	0.870180192586407
Gypa	2.12307493021818	-0.377667362885141	0.387889684428953	-0.973646317615118	0.330232180228924	0.719223876484031
Gypc	1587.30569953456	-0.407056874593182	0.130649931654519	-3.11563021456125	0.00183552288696457	0.0336490280514572
Gys1	1590.89033453899	-0.25400340122095	0.183063329193382	-1.38751656238388	0.165284304330264	0.530734568724184
Gzf1	1158.11568104515	0.0903141132142816	0.141811717809622	0.63685931324466	0.524216486981501	0.847949307572154
Gzma	103.418317400265	1.37921575833413	0.320015633784826	4.30983868513591	1.63373674800542e-05	0.000745208275950305
Gzmb	421.696923318796	-0.076936571148241	0.225954550397208	-0.340495781178089	0.733483199333926	0.929267364608115
Gzmc	39.0427306609299	-0.4947407107306	0.347513152895787	-1.42366038985283	0.154544805177004	0.514945061356468
Gzmd	1.99816486671835	-0.0213545830402508	0.180376679463527	-0.118388824452048	0.905759580300571	0.9837492202848
Gzme	4.872691042926	0.0641543368101532	0.408331917674085	0.157113206274898	0.875155629741057	0.974370858672243
Gzmf	7.82582160623877	1.07103939566574	0.417438625272559	2.56574099956951	0.0102955672213715	0.113161452511644
